id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,id_planta_agrupado,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
6740,180000107,18,VILLA DE VALLECAS   ,1801,CASCO H.VALLECAS    ,11131186,88904488,CALLE                   ,CONGOSTO                                          ,64,28031,"447485,52","4469166,43",1,Puerta Calle,1,Abierto,20,PB,BAR ZOILO,1,Anual,1,Abierta,58.71,57.75,04/05/2018,11131186,88904488,CALLE                   ,CONGOSTO                                          ,64,  ,Calle peatonal,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,20,20.0,80,  
6741,285006476,5,CHAMARTIN           ,501,EL VISO             ,11021081,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,205,28002,"442463,59","4477906,51",1,Puerta Calle,1,Abierto,70,PB,RESTAURANTE LA CABRA,1,Anual,1,Abierta,55.2,55.2,04/05/2018,11021081,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,205,  ,Calle peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,18,  
6742,270189910,21,BARAJAS             ,2101,ALAMEDA DE OSUNA    ,11139980,134000,AVENIDA                 ,CANTABRIA                                         ,39,28042,"450359,57","4478718,4",1,Puerta Calle,1,Abierto,130,PB,RESTAURANTE BAR CASTILLA,1,Anual,1,Abierta,36.9,36.9,04/05/2018,11139980,134000,AVENIDA                 ,CANTABRIA                                         ,39,  ,Plaza peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,11,11.0,44,  
6743,90001312,9,MONCLOA-ARAVACA     ,907,ARAVACA             ,20106729,1809,AVENIDA                 ,EUROPA                                            ,29,28023,"433160,65","4477446,61",1,Puerta Calle,1,Abierto,20,PB,LE COQ,1,Anual,1,Abierta,54.06,54.06,04/05/2018,20106729,1809,AVENIDA                 ,EUROPA                                            ,29, A,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,26,26.0,52, A
6745,270105844,6,TETUAN              ,603,CASTILLEJOS         ,11030645,334200,CALLE                   ,SAN GERMAN                                        ,8,28020,"441341,6","4478641,53",1,Puerta Calle,1,Abierto,20,PB,CAZORLA,1,Anual,1,Abierta,40.0,32.0,07/05/2018,11030645,334200,CALLE                   ,SAN GERMAN                                        ,8,  ,Calle peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,18,  
6746,90001539,9,MONCLOA-ARAVACA     ,903,CIUDAD UNIVERSITARIA,20077670,31600,CALLE                   ,ALMANSA                                           ,85,28040,"439654,61","4477872,54",1,Puerta Calle,1,Abierto,10,PB,THE BEER TEMPLE,1,Anual,1,Abierta,27.61,27.61,07/05/2018,20077670,31600,CALLE                   ,ALMANSA                                           ,85,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,8,8.0,27,  
6748,285016539,8,FUENCARRAL-EL PARDO ,806,VALVERDE            ,31017021,2833,CALLE                   ,SAN MIGUEL DEL CAMINO                             ,16,28050,"443411,62","4484159,52",1,Puerta Calle,1,Abierto,10,PB,BAR - RESTAURANTE - PANADERIA,1,Anual,1,Abierta,30.6,30.6,08/05/2018,31017021,2833,CALLE                   ,SAN MIGUEL DEL CAMINO                             ,16,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,11,11.0,41,  
6749,285016714,8,FUENCARRAL-EL PARDO ,808,EL GOLOSO           ,31041074,31000135,AVENIDA                 ,MONASTERIO DE SILOS                               ,73,28049,"441156,63","4484279,55",1,Puerta Calle,1,Abierto,200,PB,MARKET ECOLÓGICO,1,Anual,1,Abierta,10.86,10.86,08/05/2018,31045278,31000147,CALLE                   ,MONASTERIO DE LIEBANA                             ,20,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,24,  
6750,280047455,8,FUENCARRAL-EL PARDO ,804,EL PILAR            ,11046573,91050,CALLE                   ,LA BAÑEZA                                         ,10,28029,"439585,62","4480907,56",1,Puerta Calle,1,Abierto,20,PB,LA TABERNA DE MOE,1,Anual,1,Abierta,32.93,32.93,08/05/2018,11046573,91050,CALLE                   ,LA BAÑEZA                                         ,10,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,8,8.0,32,  
6751,270269321,2,ARGANZUELA          ,205,DELICIAS            ,11009704,88904493,CALLE                   ,EMBAJADORES                                       ,143,28045,"440911,58","4472028,52",1,Puerta Calle,1,Abierto,10,PB,RESTAURANTE ROYALTY,1,Anual,1,Abierta,13.71,13.71,09/05/2018,11009704,88904493,CALLE                   ,EMBAJADORES                                       ,143,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,4,4.0,14,  
6752,270438092,2,ARGANZUELA          ,206,PALOS DE MOGUER     ,11010283,697200,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,35,28045,"440905,58","4472815,52",1,Puerta Calle,1,Abierto,20,PB,BAR EL RINCÓN DE ELENA,1,Anual,1,Abierta,52.02,52.02,09/05/2018,11010283,697200,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,35,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,12,12.0,41,  
6753,160001418,16,HORTALEZA           ,1605,APOSTOL SANTIAGO    ,11121178,63100,CALLE                   ,AÑASTRO                                           ,29,28033,"443959,6","4480034,5",1,Puerta Calle,1,Abierto,10,PB,ALTEIDE,1,Anual,1,Abierta,19.45,19.45,09/05/2018,11121178,63100,CALLE                   ,AÑASTRO                                           ,29,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,6,6.0,24,  
6754,270019352,16,HORTALEZA           ,1605,APOSTOL SANTIAGO    ,20163836,63100,CALLE                   ,AÑASTRO                                           ,9,28033,"443779,6","4479888,5",1,Puerta Calle,1,Abierto,10,PB,ELKES CAFETERIA,1,Anual,1,Abierta,18.0,18.0,09/05/2018,20163836,63100,CALLE                   ,AÑASTRO                                           ,9,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,6,6.0,24,  
6755,160002373,16,HORTALEZA           ,1606,VALDEFUENTES        ,31002687,31000114,CALLE                   ,ARROYO DEL CHARCO DEL PESCADOR                    ,2,28050,"444380,61","4481890,5",1,Puerta Calle,1,Abierto,20,PB,PEPE´S,1,Anual,1,Abierta,34.99,34.99,09/05/2018,31002675,31000096,CALLE                   ,INFANTA CATALINA MICAELA                          ,11,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,10,10.0,40,  
6756,285041057,16,HORTALEZA           ,1606,VALDEFUENTES        ,31003893,31000095,CALLE                   ,ARCHIDUQUE ALBERTO                                ,23,28050,"444419,61","4482781,5",1,Puerta Calle,1,Abierto,30,PB,CANEL ROLLS / CINNAMON ROLLS,1,Anual,1,Abierta,60.1,48.1,09/05/2018,31003893,31000095,CALLE                   ,ARCHIDUQUE ALBERTO                                ,23,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,19,12.0,64,  
6758,285002357,1,CENTRO              ,102,EMBAJADORES         ,11002728,83000,CALLE                   ,AVE MARIA                                         ,32,28012,"440517,59","4473535,53",1,Puerta Calle,1,Abierto,10,PB,RÓTULO NO INFORMADO,1,Anual,1,Abierta,13.5,13.5,09/05/2018,11002728,83000,CALLE                   ,AVE MARIA                                         ,32,  ,Acera,10:00:00,00:30:00,10:00:00,23:00:00,10:00:00,01:30:00,10:00:00,23:00:00,0,0.0,5,5.0,17,  
6759,280036905,7,CHAMBERI            ,703,TRAFALGAR           ,11040575,694900,CALLE                   ,SANTA FELICIANA                                   ,5,28010,"440622,6","4476064,53",1,Puerta Calle,1,Abierto,20,PB,TOMA CAFE,1,Anual,1,Abierta,2.24,2.24,09/05/2018,11040575,694900,CALLE                   ,SANTA FELICIANA                                   ,5,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,2,2.0,4,  
6761,270164365,14,MORATALAZ           ,1401,PAVONES             ,11101306,353500,CALLE                   ,HACIENDA DE PAVONES                               ,225,28030,"446215,55","4472535,45",1,Puerta Calle,1,Abierto,20,PB,BAR EL CASTIZO,1,Anual,1,Abierta,29.7,29.7,11/05/2018,11101306,353500,CALLE                   ,HACIENDA DE PAVONES                               ,225,  ,Plaza peatonal,08:00:00,00:00:00,08:00:00,23:00:00,08:00:00,01:00:00,08:00:00,23:00:00,0,0.0,8,8.0,32,  
6765,270378222,3,RETIRO              ,305,LOS JERONIMOS       ,11012724,88904333,CALLE                   ,ALCALA                                            ,58,28014,"441483,59","4474563,52",1,Puerta Calle,1,Abierto,10,PB,ARAHY RESTAURANTE & LOUNGE BAR,1,Anual,1,Abierta,20.91,20.91,16/05/2018,11012724,88904333,CALLE                   ,ALCALA                                            ,58,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,8,8.0,16,  
6767,280022361,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11024257,619100,CALLE                   ,PUERTO RICO                                       ,13,28016,"442809,59","4478340,51",1,Puerta Calle,1,Abierto,30,PB,BAR-CAFETERIA,1,Anual,1,Abierta,10.69,10.69,17/05/2018,11024257,619100,CALLE                   ,PUERTO RICO                                       ,13,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,18,  
6768,285006472,5,CHAMARTIN           ,501,EL VISO             ,11021044,157850,PLAZA                   ,CATALUÑA                                          ,2,28002,"442484,59","4477850,51",1,Puerta Calle,1,Abierto,30,PB,PANARIA,1,Anual,1,Abierta,324.0,63.24,17/05/2018,11021080,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,203,  ,Calle peatonal,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,16,4.0,48,  
6770,280011290,1,CENTRO              ,105,UNIVERSIDAD         ,11007187,235800,CALLE                   ,DESENGAÑO                                         ,22,28004,"440297,59","4474766,53",1,Puerta Calle,1,Abierto,30,PB,SE ABRE EL TELON,1,Anual,1,Abierta,4.68,4.68,17/05/2018,20006438,442500,CALLE                   ,LORETO Y CHICOTE                                  ,3,  ,Plaza peatonal,09:00:00,23:30:00,09:00:00,23:00:00,09:00:00,01:00:00,09:00:00,23:00:00,0,0.0,2,2.0,6,  
6772,285019338,10,LATINA              ,1004,ALUCHE              ,11065512,621850,CALLE                   ,QUERO                                             ,7,28024,"435480,62","4471571,56",1,Puerta Calle,1,Abierto,10,PB,EL CAPRICHO DE PILAR,1,Anual,1,Abierta,108.38,108.38,18/05/2018,11065512,621850,CALLE                   ,QUERO                                             ,7,  ,Otros,08:00:00,01:30:00,08:00:00,00:00:00,08:00:00,01:30:00,08:00:00,00:00:00,0,0.0,36,36.0,144,  
6773,280073346,15,CIUDAD LINEAL       ,1506,SAN JUAN BAUTISTA   ,11111367,7000,CALLE                   ,AGASTIA                                           ,77,28043,"444435,58","4477939,49",1,Puerta Calle,1,Abierto,20,PB,CAFETERIA LA TEJA,1,Anual,1,Abierta,28.74,28.74,18/05/2018,11111367,7000,CALLE                   ,AGASTIA                                           ,77,  ,Superficie en parcela privada,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,10,10.0,38,  
6775,60002174,6,TETUAN              ,603,CASTILLEJOS         ,20090652,728100,CALLE                   ,SOR ANGELA DE LA CRUZ                             ,34,28020,"440834,61","4479125,54",1,Puerta Calle,1,Abierto,10,PB,EL PERCEBE DE CEDEIRA,1,Anual,1,Abierta,12.15,12.15,21/05/2018,20090652,728100,CALLE                   ,SOR ANGELA DE LA CRUZ                             ,34,  ,Acera,10:00:00,01:30:00,10:00:00,01:00:00,10:00:00,01:30:00,10:00:00,01:00:00,0,0.0,8,8.0,32,  
6778,270161622,13,PUENTE DE VALLECAS  ,1304,PALOMERAS SURESTE   ,11096677,554750,AVENIDA                 ,PABLO NERUDA                                      ,7,28038,"445609,55","4471500,46",1,Puerta Calle,1,Abierto,10,PB,BAR EL ASTURIANO,1,Anual,1,Abierta,40.12,40.12,22/05/2018,11096677,554750,AVENIDA                 ,PABLO NERUDA                                      ,7,  ,Acera,10:00:00,01:30:00,10:00:00,01:00:00,10:00:00,01:30:00,10:00:00,01:00:00,0,0.0,14,14.0,56,  
6784,270565053,18,VILLA DE VALLECAS   ,1803,ENSANCHE DE VALLECAS,31052526,31000495,CALLE                   ,EMBALSE DE LA JAROSA                              ,3,28051,"448892,060589281","4468312,02393108",1,Puerta Calle,1,Abierto,10,PB,LA TABERNA DE DOMINGUEZ,1,Anual,1,Abierta,45.36,45.36,23/05/2018,31052526,31000495,CALLE                   ,EMBALSE DE LA JAROSA                              ,3,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,12,12.0,48,  
6786,270267193,5,CHAMARTIN           ,501,EL VISO             ,11020898,675300,CALLE                   ,SAN JUAN DE LA SALLE                              ,5,28036,"441538,6","4478136,52",1,Puerta Calle,1,Abierto,30,PB,RESTAURANTE CERVECERIA BRIOS,1,Anual,1,Abierta,81.0,81.0,23/05/2018,11020910,203700,AVENIDA                 ,CONCHA ESPINA                                     ,4,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,21,21.0,63,  
6787,270314126,5,CHAMARTIN           ,501,EL VISO             ,11020916,203700,AVENIDA                 ,CONCHA ESPINA                                     ,14,28036,"441771,6","4478116,52",1,Puerta Calle,1,Abierto,10,PB,LA DULCE PAMPA,1,Anual,1,Abierta,33.3,33.3,23/05/2018,11020916,203700,AVENIDA                 ,CONCHA ESPINA                                     ,14,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,10,10.0,28,  
6788,280022577,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11025618,88904326,AVENIDA                 ,ALBERTO ALCOCER                                   ,8,28036,"441736,6","4478889,52",1,Puerta Calle,1,Abierto,10,PB,NAKED,1,Anual,1,Abierta,12.31,12.31,23/05/2018,11025618,88904326,AVENIDA                 ,ALBERTO ALCOCER                                   ,8,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,5,5.0,13,  
6789,270564788,8,FUENCARRAL-EL PARDO ,807,MIRASIERRA          ,31050141,31000585,CALLE                   ,MARIA DE MAEZTU                                   ,122,28049,"438782,64","4482938,57",1,Puerta Calle,1,Abierto,5,PB,PIROPO GASTROBAR,1,Anual,1,Abierta,35.64,35.64,24/05/2018,31050141,31000585,CALLE                   ,MARIA DE MAEZTU                                   ,122,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,10,11.0,20,  
6790,285016265,8,FUENCARRAL-EL PARDO ,807,MIRASIERRA          ,20148023,1411,CALLE                   ,PEÑAS DEL ARCIPRESTE                              ,19,28035,"439133,63","4482022,57",1,Puerta Calle,1,Abierto,30,PB,BAR RESTAURANTE LA ELEGIDA,1,Anual,1,Abierta,34.72,34.72,24/05/2018,20110735,1404,CALLE                   ,CERRO MINGUETE                                    ,7, A,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,11,0.0,44,  
6791,270083555,4,SALAMANCA           ,406,CASTELLANA          ,11019977,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,83,28006,"442369,58","4476342,51",1,Puerta Calle,1,Abierto,10,PB,LA GUSA,1,Anual,1,Abierta,19.98,19.98,24/05/2018,11019977,610450,CALLE                   ,PRINCIPE DE VERGARA                               ,83,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,7,7.0,21,  
6792,285044219,15,CIUDAD LINEAL       ,1502,PUEBLO NUEVO        ,11105663,88904506,CALLE                   ,LOS URQUIZA                                       ,31,28017,"445342,57","4475871,47",1,Puerta Calle,1,Abierto,20,PB,CAFETERÍA JARRO CAFE,1,Anual,1,Abierta,7.2,7.2,24/05/2018,11105663,88904506,CALLE                   ,LOS URQUIZA                                       ,31,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,5,5.0,10,  
6793,270557663,1,CENTRO              ,104,JUSTICIA            ,11005232,92900,CALLE                   ,BARCELO                                           ,6,28004,0,0,0,Agrupado,1,Abierto,0,PB,LA TERRAZA DE BARCELO,1,Anual,1,Abierta,24.48,24.48,25/05/2018,11005232,92900,CALLE                   ,BARCELO                                           ,6,  ,Acera,10:00:00,00:30:00,10:00:00,23:00:00,10:00:00,02:00:00,10:00:00,23:00:00,0,0.0,7,7.0,28,  
6794,270458257,7,CHAMBERI            ,704,ALMAGRO             ,11041132,256500,PASEO                   ,EDUARDO DATO                                      ,8,28010,"441221,59","4476018,52",1,Puerta Calle,1,Abierto,10,PB,BAR RESTAURANTE,1,Anual,1,Abierta,37.7,37.7,25/05/2018,11041132,256500,PASEO                   ,EDUARDO DATO                                      ,8,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,12,12.0,36,  
6797,280065105,19,VICALVARO           ,1901,CASCO H.VICALVARO   ,11133075,78200,PASEO                   ,ARTILLEROS                                        ,15,28032,"448332,54","4473145,42",1,Puerta Calle,1,Abierto,30,PB,BAR CATATUMBO,1,Anual,1,Abierta,11.52,11.52,28/05/2018,20048918,786760,CALLE                   ,VILLAJIMENA                                       ,2, A,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,16,  
6798,280012025,1,CENTRO              ,106,SOL                 ,20006548,608100,CALLE                   ,PRECIADOS                                         ,36,28013,"440034,6","4474588,53",1,Puerta Calle,1,Abierto,10,PB,TAGLIATELLA PRECIADOS,1,Anual,1,Abierta,12.24,12.24,28/05/2018,20006548,608100,CALLE                   ,PRECIADOS                                         ,36,  ,Calle peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,16,  
6799,270529378,1,CENTRO              ,104,JUSTICIA            ,11004459,365400,CALLE                   ,HORTALEZA                                         ,37,28004,"440626,59","4474869,53",1,Puerta Calle,1,Abierto,50,PB,CAFETERIA HAWAII,1,Anual,1,Abierta,4.68,4.68,28/05/2018,20005554,584300,CALLE                   ,PEREZ GALDOS                                      ,9,  ,Calle peatonal,10:00:00,00:30:00,10:00:00,23:00:00,10:00:00,02:00:00,10:00:00,23:00:00,0,0.0,2,2.0,6,  
6800,280018003,2,ARGANZUELA          ,206,PALOS DE MOGUER     ,11010378,697200,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,27,28045,"440999,58","4472949,52",1,Puerta Calle,1,Abierto,20,PB,ATOCHA TANDOORI,1,Anual,1,Abierta,13.29,13.29,29/05/2018,11010378,697200,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,27,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,4,0.0,14,  
6801,30000748,3,RETIRO              ,306,NIÑO JESUS          ,11013487,391600,CALLE                   ,JERICO                                            ,1,28007,"443121,57","4473604,5",1,Puerta Calle,1,Abierto,20,PB,CAFETERIA LANJARON,1,Anual,1,Abierta,17.81,17.81,29/05/2018,31026971,531800,AVENIDA                 ,NAZARET                                           ,12,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,8,8.0,24,  
6802,270554325,3,RETIRO              ,304,IBIZA               ,11012648,529200,CALLE                   ,NARVAEZ                                           ,34,28009,"442631,58","4474688,51",1,Puerta Calle,1,Abierto,20,PB,BAR RESTAURANTE EL CHIPIRON,1,Anual,1,Abierta,29.52,29.52,29/05/2018,11012648,529200,CALLE                   ,NARVAEZ                                           ,34,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,14,14.0,31,  
6805,270487330,13,PUENTE DE VALLECAS  ,1302,SAN DIEGO           ,11092604,210500,CALLE                   ,CORDILLERA DE CUERA                               ,2,28053,"443357,56","4471161,49",1,Puerta Calle,1,Abierto,20,PB,LA TERRACITA DEL CHEF LATINO,1,Anual,1,Abierta,32.45,32.45,30/05/2018,20028116,713550,CALLE                   ,SIERRA DE ALQUIFE                                 ,6,  ,Plaza peatonal,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,9,9.0,36,  
6807,190000727,19,VICALVARO           ,1902,VALDEBERNARDO,20124444,2478,BULEVAR                 ,JOSE PRAT                                         ,32,28032,"447284,54","4471986,43",1,Puerta Calle,1,Abierto,20,PB,BAR LA BODEGUITA (SÓLO BAR EN 2019),1,Anual,1,Abierta,33.62,33.62,31/05/2018,20124444,2478,BULEVAR                 ,JOSE PRAT                                         ,32, A,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,15,15.0,48, A
6808,285031048,17,VILLAVERDE          ,1703,BUTARQUE            ,31001814,284400,CALLE                   ,EUSKALDUNA                                        ,14,28021,"442126,53","4467484,5",1,Puerta Calle,1,Abierto,40,PB,BAR RESTAURANTE LOS GEMELOS,1,Anual,1,Abierta,25.56,25.56,01/06/2018,11126680,678700,AVENIDA                 ,LOS ROSALES                                       ,72,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,8,8.0,32, A
6810,20001746,2,ARGANZUELA          ,206,PALOS DE MOGUER     ,11010448,501700,CALLE                   ,MENDEZ ALVARO                                     ,4,28045,"441215,58","4473148,52",1,Puerta Calle,1,Abierto,30,PB,DONER KEBAB PUERTA DE ATOCHA,1,Anual,1,Abierta,5.32,5.32,01/06/2018,11010448,501700,CALLE                   ,MENDEZ ALVARO                                     ,4,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,4,4.0,8,  
6811,280070251,16,HORTALEZA           ,1601,PALOMAS             ,20138142,2666,AVENIDA                 ,ARCES                                             ,1,28042,"447033,58","4478272,45",1,Puerta Calle,1,Abierto,20,PB,GO SUSHING SUSHI A DOMICILIO,1,Anual,1,Abierta,28.08,28.08,01/06/2018,31028769,88903843,AVENIDA                 ,ANDES                                             ,4,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,0,12.0,0, A
6812,285036744,13,PUENTE DE VALLECAS  ,1305,PORTAZGO            ,11097454,554750,AVENIDA                 ,PABLO NERUDA                                      ,102,28018,"444911,55","4470525,47",1,Puerta Calle,1,Abierto,60,PB,BAR BRASAS VALLECANAS,1,Anual,1,Abierta,27.54,27.54,04/06/2018,11097454,554750,AVENIDA                 ,PABLO NERUDA                                      ,102, A,Acera,10:00:00,01:30:00,10:00:00,01:00:00,10:00:00,01:30:00,10:00:00,01:00:00,0,0.0,9,9.0,36, A
6813,280031027,6,TETUAN              ,603,CASTILLEJOS         ,11030699,330800,CALLE                   ,GENERAL MARGALLO                                  ,26,28020,"441093,61","4479075,53",1,Puerta Calle,1,Abierto,20,PB,EL DOCTOR MARGALLO,1,Anual,1,Abierta,22.14,22.14,04/06/2018,11030699,330800,CALLE                   ,GENERAL MARGALLO                                  ,26,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:00:00,10:00:00,00:00:00,0,0.0,6,6.0,24,  
6815,280031004,6,TETUAN              ,603,CASTILLEJOS         ,11030678,153600,PASEO                   ,CASTELLANA                                        ,153,28046,"441456,6","4479148,53",1,Puerta Calle,1,Abierto,10,PB,TIPSA TRANSPORTE INTEGRAL DE PAQUETERIA,1,Anual,1,Abierta,4.1,4.1,04/06/2018,11030678,153600,PASEO                   ,CASTELLANA                                        ,153,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,3,3.0,9,  
6816,280030922,6,TETUAN              ,603,CASTILLEJOS         ,11030598,137400,CALLE                   ,POETA JOAN MARAGALL                               ,19,28020,"441241,6","4478750,53",1,Puerta Calle,4,Cerrado,40,PB,LA PARRILLA DE MADRID,1,Anual,1,Abierta,14.36,14.36,04/06/2018,11030598,137400,CALLE                   ,POETA JOAN MARAGALL                               ,19, B,Acera,10:00:00,23:30:00,10:00:00,23:30:00,10:00:00,23:30:00,10:00:00,23:30:00,0,0.0,8,8.0,20, B
6817,270190339,21,BARAJAS             ,2103,CASCO H.BARAJAS     ,11140935,704900,CALLE                   ,SATURNO                                           ,29,28042,"450867,58","4480446,4",1,Puerta Calle,1,Abierto,20,PB,BAR CERVECERIA EL CANAL,1,Anual,1,Abierta,12.96,12.96,04/06/2018,20044000,131700,CALLE                   ,CANAL DE SUEZ                                     ,27,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,4,4.0,16,  
6821,270456952,12,USERA               ,1201,ORCASITAS           ,11080711,342700,CALLE                   ,GRAN AVENIDA                                      ,39,28041,"440090,56","4469035,52",1,Puerta Calle,1,Abierto,10,PB,KEBABISH,1,Anual,1,Abierta,36.96,36.96,06/06/2018,11080711,342700,CALLE                   ,GRAN AVENIDA                                      ,39,  ,Acera,10:00:00,01:00:00,10:00:00,12:00:00,10:00:00,01:30:00,10:00:00,12:00:00,0,0.0,10,10.0,40,  
6822,285042826,20,SAN BLAS-CANILLEJAS ,2005,ROSAS               ,20183967,2539,AVENIDA                 ,NIZA                                              ,44,28022,"448493,56","4476130,42",1,Puerta Calle,1,Abierto,10,PB,BAR CAFETERÍA EL CHURRETON,1,Anual,1,Abierta,50.92,25.0,06/06/2018,20097006,2436,PLAZA                   ,GRECIA                                            ,2,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,17,9.0,63,  
